source,target,edge_type,base_edge_type,dependency_layer,semantic_role,file,line,evidence
tensorflow.contrib.batching.python.ops.batch_ops_test.BatchOpsTest,tensorflow.python.framework.test_util.TensorFlowTestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/batching/python/ops/batch_ops_test.py,38,class BatchOpsTest(test.TestCase):
tensorflow.contrib.batching.python.ops.batch_ops_test.BatchOpsTest,threading.Thread,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/batching/python/ops/batch_ops_test.py,55,worker_thread = threading.Thread(target=worker)
tensorflow.contrib.batching.python.ops.batch_ops_test.BatchOpsTest,threading.Thread,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/batching/python/ops/batch_ops_test.py,96,worker_thread = threading.Thread(target=worker)
tensorflow.contrib.batching.python.ops.batch_ops_test.BatchOpsTest,threading.Thread,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/batching/python/ops/batch_ops_test.py,130,worker_thread = threading.Thread(target=worker)
tensorflow.contrib.batching.python.ops.batch_ops_test.BatchOpsTest,threading.Thread,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/batching/python/ops/batch_ops_test.py,181,worker_thread = threading.Thread(target=worker)
tensorflow.contrib.batching.python.ops.batch_ops_test.BatchOpsTest,threading.Thread,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/batching/python/ops/batch_ops_test.py,201,worker_thread = threading.Thread(target=worker)
tensorflow.contrib.batching.python.ops.batch_ops_test.BatchOpsTest,threading.Thread,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/batching/python/ops/batch_ops_test.py,236,worker_thread = threading.Thread(target=worker)
tensorflow.contrib.batching.python.ops.batch_ops_test.BatchOpsTest,threading.Thread,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/batching/python/ops/batch_ops_test.py,267,worker_thread = threading.Thread(target=worker)
tensorflow.contrib.bayesflow.python.ops.stochastic_tensor_impl.BaseStochasticTensor,NotImplementedError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/bayesflow/python/ops/stochastic_tensor_impl.py,99,"raise NotImplementedError(""surrogate_loss not implemented"")"
tensorflow.contrib.bayesflow.python.ops.stochastic_tensor_impl.BaseStochasticTensor,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/bayesflow/python/ops/stochastic_tensor_impl.py,105,raise ValueError(
tensorflow.contrib.bayesflow.python.ops.stochastic_tensor_impl.BaseStochasticTensor,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/bayesflow/python/ops/stochastic_tensor_impl.py,109,"raise ValueError(""%s: Ref type is not supported."" % v)"
tensorflow.contrib.bayesflow.python.ops.stochastic_tensor_impl.MeanValue,tensorflow.contrib.bayesflow.python.ops.stochastic_tensor_impl._StochasticValueType,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/bayesflow/python/ops/stochastic_tensor_impl.py,144,class MeanValue(_StochasticValueType):
tensorflow.contrib.bayesflow.python.ops.stochastic_tensor_impl.NoValueTypeSetError,ValueError,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-1.4.0/lib/python3.5/site-packages/tensorflow/contrib/bayesflow/python/ops/stochastic_tensor_impl.py,256,class NoValueTypeSetError(ValueError):
