source,target,edge_type,base_edge_type,dependency_layer,semantic_role,file,line,evidence
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.layers.Input,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,849,"input_lbl = keras.layers.Input([64, 64, 1], name='lbl')"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.layers.Input,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,850,"input_weight = keras.layers.Input([64, 64], name='weight')"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.layers.Conv2D,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,851,"predict = keras.layers.Conv2D(2, [1, 1], padding='same')(input_img)"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.layers.Lambda,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,852,loss_lambda = keras.layers.Lambda(
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.models.Model,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,855,model = keras.models.Model(
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.metrics.CategoricalAccuracy,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,886,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.metrics.CategoricalAccuracy,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,926,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.metrics.CategoricalAccuracy,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,981,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.training.gradient_descent.GradientDescentOptimizer,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,983,"gradient_descent.GradientDescentOptimizer(0.001),"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.metrics.CategoricalAccuracy,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1026,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.layers.Input,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1137,"x = keras.layers.Input(shape=(1,), name='input')"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.layers.Dense,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1138,"y = keras.layers.Dense(1, kernel_initializer='ones')(x)"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.layers.Dropout,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1139,z = keras.layers.Dropout(0.9999)(y)
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.Model,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1140,"model = keras.Model(x, z)"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.optimizer_v2.gradient_descent.SGD,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1186,optimizer = gradient_descent_keras.SGD(0.01)
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.callbacks.LearningRateScheduler,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1203,callbacks=[keras.callbacks.LearningRateScheduler(schedule)])
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.training.gradient_descent.GradientDescentOptimizer,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1212,optimizer = gradient_descent.GradientDescentOptimizer(0.001)
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.metrics.CategoricalAccuracy,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1214,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.training.gradient_descent.GradientDescentOptimizer,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1254,optimizer = gradient_descent.GradientDescentOptimizer(0.001)
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.training.gradient_descent.GradientDescentOptimizer,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1288,optimizer = gradient_descent.GradientDescentOptimizer(0.001)
tensorflow_core.python.keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.python.keras.layers.Input,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-1.15.0/lib/python3.6/site-packages/tensorflow_core/python/keras/distribute/distribute_strategy_test.py,1324,"input_a = keras.layers.Input(shape=(16,), name='z_input_sorted_last')"
