source,target,edge_type,base_edge_type,dependency_layer,semantic_role,file,line,evidence
torch.nn.cpp.ModuleWrapper,torch.nn.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/cpp.py,49,class ModuleWrapper(nn.Module):
torch.nn.cpp.ModuleWrapper,torch.nn.cpp.OrderedDictWrapper,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/cpp.py,60,"self._parameters = OrderedDictWrapper(cpp_module, ""_parameters"")  # type: ignore[assignment]"
torch.nn.cpp.ModuleWrapper,torch.nn.cpp.OrderedDictWrapper,attribute_annotation,attribute_annotation,composition,attribute_type_composition,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/cpp.py,61,"self._buffers: OrderedDictWrapper = OrderedDictWrapper(cpp_module, ""_buffers"")  # type: ignore[assignment]"
torch.nn.cpp.ModuleWrapper,torch.nn.cpp.OrderedDictWrapper,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/cpp.py,61,"self._buffers: OrderedDictWrapper = OrderedDictWrapper(cpp_module, ""_buffers"")  # type: ignore[assignment]"
torch.nn.cpp.ModuleWrapper,torch.nn.cpp.OrderedDictWrapper,attribute_annotation,attribute_annotation,composition,attribute_type_composition,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/cpp.py,62,"self._modules: OrderedDictWrapper = OrderedDictWrapper(cpp_module, ""_modules"")  # type: ignore[assignment]"
torch.nn.cpp.ModuleWrapper,torch.nn.cpp.OrderedDictWrapper,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/cpp.py,62,"self._modules: OrderedDictWrapper = OrderedDictWrapper(cpp_module, ""_modules"")  # type: ignore[assignment]"
torch.nn.modules._functions.BackwardHookFunction,torch.autograd.Function,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/_functions.py,273,class BackwardHookFunction(torch.autograd.Function):
torch.nn.modules._functions.CrossMapLRN2d,torch.autograd.function.Function,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/_functions.py,180,class CrossMapLRN2d(Function):
torch.nn.modules._functions.SyncBatchNorm,torch.autograd.function.Function,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/_functions.py,6,class SyncBatchNorm(Function):
torch.nn.modules._functions.SyncBatchNorm,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/_functions.py,20,"raise ValueError('Expected more than 1 value per channel when training, got input size {}'.format(size))"
torch.nn.modules.activation.CELU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,524,class CELU(Module):
torch.nn.modules.activation.CELU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,560,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.ELU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,478,class ELU(Module):
torch.nn.modules.activation.ELU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,516,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.GELU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,650,class GELU(Module):
torch.nn.modules.activation.GELU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,684,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.GLU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,617,class GLU(Module):
torch.nn.modules.activation.GLU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,643,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.Hardshrink,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,691,class Hardshrink(Module):
torch.nn.modules.activation.Hardshrink,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,726,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.Hardsigmoid,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,298,class Hardsigmoid(Module):
torch.nn.modules.activation.Hardsigmoid,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,333,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.Hardswish,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,438,class Hardswish(Module):
torch.nn.modules.activation.Hardswish,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,474,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.Hardtanh,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,175,class Hardtanh(Module):
torch.nn.modules.activation.Hardtanh,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-2.0.0/lib/python3.8/site-packages/torch/nn/modules/activation.py,234,"def forward(self, input: Tensor) -> Tensor:"
