graph_name,num_nodes,num_edges,avg_degree,max_degree,zero_degree_count,avg_clustering_coefficient,transitivity,scc_count,max_scc_size,max_core,pagerank_mean,pagerank_max,betti_0,betti_1,persistent_entropy
full_graphml,507,1171,4.619329388560158,287,13,0.03386798050062654,0.007777244359097456,506,2,4,0.0019723865877712054,0.0527738697356667,30,291,5.956919352615196
full_csv,507,1171,4.615384615384615,287,13,0.033867980500626546,0.007777244359097456,506,2,4,0.001972386587771225,0.05277386973566668,30,291,5.923804837827497
layer_inheritance,507,336,1.3254437869822486,55,138,0.0,0.0,507,1,2,0.0019723865877712184,0.10900121650604425,185,14,5.595837887100424
layer_composition,507,86,0.33925049309664695,52,424,0.0,0.0,507,1,1,0.001972386587771201,0.0621463364405458,441,0,3.9886536591766997
layer_registration,507,0,0.0,0,507,0.0,0.0,507,1,0,0.001972386587771213,0.00197238658777121,507,0,0.0
layer_type_dependency,507,0,0.0,0,507,0.0,0.0,507,1,0,0.001972386587771213,0.00197238658777121,507,0,0.0
layer_control_flow_or_error,507,381,1.5029585798816567,287,393,0.0,0.0,507,1,4,0.001972386587771233,0.11472438627657996,395,30,4.49761157807568
layer_temporary_object,507,22,0.08678500986193294,3,477,0.0,0.0,507,1,1,0.001972386587771195,0.0035652547455571272,491,0,2.544237945879381
layer_external_dependency,507,344,1.3570019723865878,79,338,0.0,0.0,507,1,4,0.0019723865877711794,0.049611509262143805,355,58,4.768958728066519
