source,target,edge_type,base_edge_type,dependency_layer,semantic_role,file,line,evidence
keras.callbacks.LearningRateScheduler,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1897,class LearningRateScheduler(Callback):
keras.callbacks.LearningRateScheduler,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1941,"raise ValueError('Optimizer must have a ""lr"" attribute.')"
keras.callbacks.LearningRateScheduler,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1948,"raise ValueError('The output of the ""schedule"" function '"
keras.callbacks.LearningRateScheduler,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1951,raise ValueError('The dtype of Tensor should be float')
keras.callbacks.ModelCheckpoint,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1164,class ModelCheckpoint(Callback):
keras.callbacks.ModelCheckpoint,tensorflow.compat.v2.train.CheckpointOptions,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1289,self._options = options or tf.train.CheckpointOptions()
keras.callbacks.ModelCheckpoint,TypeError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1291,"raise TypeError('If save_weights_only is True, then `options` must be '"
keras.callbacks.ModelCheckpoint,tensorflow.compat.v2.saved_model.SaveOptions,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1295,self._options = options or tf.saved_model.SaveOptions()
keras.callbacks.ModelCheckpoint,TypeError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1297,"raise TypeError('If save_weights_only is False, then `options` must be'"
keras.callbacks.ModelCheckpoint,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1340,raise ValueError('Unrecognized save_freq: {}'.format(self.save_freq))
keras.callbacks.ModelCheckpoint,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1358,raise ValueError('Error loading file from {}. Reason: {}'.format(
keras.callbacks.ModelCheckpoint,IOError,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1446,raise IOError('Please specify a non-directory filepath for '
keras.callbacks.ModelCheckpoint,KeyError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1461,"raise KeyError('Failed to format this callback filepath: ""{}"". '"
keras.callbacks.ProgbarLogger,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,965,class ProgbarLogger(Callback):
keras.callbacks.ProgbarLogger,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,990,raise ValueError('Unknown `count_mode`: ' + str(count_mode))
keras.callbacks.ProgbarLogger,keras.utils.generic_utils.Progbar,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1076,self.progbar = Progbar(
keras.callbacks.ReduceLROnPlateau,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,2580,class ReduceLROnPlateau(Callback):
keras.callbacks.ReduceLROnPlateau,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,2630,raise ValueError('ReduceLROnPlateau ' 'does not support a factor >= 1.0.')
keras.callbacks.RemoteMonitor,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1834,class RemoteMonitor(Callback):
keras.callbacks.RemoteMonitor,ImportError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,1872,raise ImportError('RemoteMonitor requires the `requests` library.')
keras.callbacks.TensorBoard,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,2008,"class TensorBoard(Callback, version_utils.TensorBoardVersionSelector):"
keras.callbacks.TensorBoard,keras.utils.version_utils.TensorBoardVersionSelector,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,2008,"class TensorBoard(Callback, version_utils.TensorBoardVersionSelector):"
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,2200,raise ValueError('Unrecognized arguments in `TensorBoard` '
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,2290,raise ValueError('Unrecognized `Embedding` layer names passed to '
keras.callbacks.TensorBoard,tensorflow.compat.v2.io.gfile.GFile,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,2296,"with tf.io.gfile.GFile(path, 'w') as f:"
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,2360,raise ValueError(profile_batch_error_message)
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,2363,raise ValueError(profile_batch_error_message)
keras.callbacks.TerminateOnNaN,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks.py,946,class TerminateOnNaN(Callback):
keras.callbacks_v1.TensorBoard,keras.callbacks.TensorBoard,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks_v1.py,30,class TensorBoard(callbacks.TensorBoard):
keras.callbacks_v1.TensorBoard,UserWarning,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks_v1.py,125,UserWarning('Weight and gradient histograms not supported for eager'
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.summary.FileWriter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks_v1.py,165,"self.writer = tf.compat.v1.summary.FileWriter(self.log_dir, K.get_graph())"
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.summary.FileWriter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks_v1.py,167,self.writer = tf.compat.v1.summary.FileWriter(self.log_dir)
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.Variable,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks_v1.py,265,embedding = tf.Variable(
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.train.Saver,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks_v1.py,272,self.saver = tf.compat.v1.train.Saver(list(embeddings_vars.values()))
keras.callbacks_v1.TensorBoard,ImportError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks_v1.py,287,raise ImportError('Failed to import TensorBoard. Please make sure that '
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.Summary,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks_v1.py,330,summary = tf.compat.v1.Summary()
keras.callbacks_v1.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/callbacks_v1.py,409,"raise ValueError('To visualize embeddings, embeddings_data must '"
keras.combinations.KerasModeCombination,tensorflow.compat.v2.__internal__.test.combinations.TestCombination,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/combinations.py,58,class KerasModeCombination(tf.__internal__.test.combinations.TestCombination):
keras.combinations.KerasModeCombination,tensorflow.compat.v2.__internal__.test.combinations.OptionalParameter,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/combinations.py,73,return [tf.__internal__.test.combinations.OptionalParameter('run_eagerly')]
keras.combinations.KerasModelTypeCombination,tensorflow.compat.v2.__internal__.test.combinations.TestCombination,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/combinations.py,76,class KerasModelTypeCombination(tf.__internal__.test.combinations.TestCombination):
keras.combinations.KerasModelTypeCombination,tensorflow.compat.v2.__internal__.test.combinations.OptionalParameter,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/combinations.py,94,return [tf.__internal__.test.combinations.OptionalParameter('model_type')]
keras.constraints.MaxNorm,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/constraints.py,80,class MaxNorm(Constraint):
keras.constraints.MinMaxNorm,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/constraints.py,167,class MinMaxNorm(Constraint):
keras.constraints.NonNeg,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/constraints.py,121,class NonNeg(Constraint):
keras.constraints.RadialConstraint,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/constraints.py,225,class RadialConstraint(Constraint):
keras.constraints.RadialConstraint,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/constraints.py,259,raise ValueError(
keras.constraints.RadialConstraint,tensorflow.compat.v2.TensorShape,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/constraints.py,301,"tf.TensorShape([None, None])])"
keras.constraints.UnitNorm,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/constraints.py,132,class UnitNorm(Constraint):
keras.distribute.distribute_strategy_test.BatchCountingCB,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,304,class BatchCountingCB(keras.callbacks.Callback):
keras.distribute.distribute_strategy_test.DeterministicModel,keras.engine.training.Model,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,2561,class DeterministicModel(keras.Model):
keras.distribute.distribute_strategy_test.DeterministicModel,tensorflow.compat.v2.Variable,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,2574,self.x = tf.Variable(tf.ones(shape=()))
keras.distribute.distribute_strategy_test.DeterministicModel,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,2579,raise ValueError('Model must execute call w/ the original strategy')
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.compat.v2.test.TestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,849,"class TestDistributionStrategyWithDatasets(tf.test.TestCase,"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,absl.testing.parameterized.TestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,850,parameterized.TestCase):
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,860,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,895,"metrics=['mae', keras.metrics.CategoricalAccuracy()])"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,902,"metrics=['mae', keras.metrics.CategoricalAccuracy()])"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,944,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.layers.Input,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,986,"input_img = keras.layers.Input([64, 64, 3], name='img')"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.layers.Input,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,987,"input_lbl = keras.layers.Input([64, 64, 1], name='lbl')"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.layers.Input,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,988,"input_weight = keras.layers.Input([64, 64], name='weight')"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.layers.convolutional.Conv2D,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,989,"predict = keras.layers.Conv2D(2, [1, 1], padding='same')(input_img)"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.layers.core.Lambda,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,990,loss_lambda = keras.layers.Lambda(
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.models.Model,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,993,model = keras.models.Model(
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1029,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1069,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1105,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1155,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.compat.v2.compat.v1.train.GradientDescentOptimizer,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1157,"tf.compat.v1.train.GradientDescentOptimizer(0.001),"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1199,"metrics = ['mae', keras.metrics.CategoricalAccuracy()]"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.layers.Input,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1302,"x = keras.layers.Input(shape=(1,), name='input')"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.layers.core.Dense,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1303,"y = keras.layers.Dense(1, kernel_initializer='ones')(x)"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.layers.core.Dropout,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1304,z = keras.layers.Dropout(0.9999)(y)
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.engine.training.Model,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1305,"model = keras.Model(x, z)"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.optimizer_v2.gradient_descent.SGD,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1350,optimizer = gradient_descent_keras.SGD(0.01)
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.callbacks.LearningRateScheduler,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1366,callbacks=[keras.callbacks.LearningRateScheduler(schedule)])
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.compat.v2.compat.v1.train.GradientDescentOptimizer,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.5.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1375,optimizer = tf.compat.v1.train.GradientDescentOptimizer(0.001)
