source,target,edge_type,base_edge_type,dependency_layer,semantic_role,file,line,evidence
torch.nn.intrinsic.modules.fused.ConvBnReLU3d,torch.nn.Sequential,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/modules/fused.py,85,class ConvBnReLU3d(torch.nn.Sequential):
torch.nn.intrinsic.modules.fused.ConvReLU1d,torch.nn.Sequential,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/modules/fused.py,4,class ConvReLU1d(torch.nn.Sequential):
torch.nn.intrinsic.modules.fused.ConvReLU2d,torch.nn.Sequential,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/modules/fused.py,13,class ConvReLU2d(torch.nn.Sequential):
torch.nn.intrinsic.modules.fused.ConvReLU3d,torch.nn.Sequential,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/modules/fused.py,22,class ConvReLU3d(torch.nn.Sequential):
torch.nn.intrinsic.modules.fused.LinearReLU,torch.nn.Sequential,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/modules/fused.py,31,class LinearReLU(torch.nn.Sequential):
torch.nn.intrinsic.qat.modules.conv_fused.ConvBn2d,torch.nn.intrinsic.qat.modules.conv_fused._ConvBnNd,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,193,"class ConvBn2d(_ConvBnNd, nn.Conv2d):"
torch.nn.intrinsic.qat.modules.conv_fused.ConvBn2d,torch.nn.Conv2d,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,193,"class ConvBn2d(_ConvBnNd, nn.Conv2d):"
torch.nn.intrinsic.qat.modules.conv_fused.ConvBn2d,torch.nn.intrinsic.ConvBn2d,class_attribute_alias,class_attribute,configuration,class_alias_or_default,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,212,_FLOAT_MODULE = torch.nn.intrinsic.ConvBn2d
torch.nn.intrinsic.qat.modules.conv_fused.ConvBnReLU2d,torch.nn.intrinsic.qat.modules.conv_fused.ConvBn2d,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,236,class ConvBnReLU2d(ConvBn2d):
torch.nn.intrinsic.qat.modules.conv_fused.ConvBnReLU2d,torch.nn.intrinsic.ConvBnReLU2d,class_attribute_alias,class_attribute,configuration,class_alias_or_default,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,254,_FLOAT_MODULE = torch.nn.intrinsic.ConvBnReLU2d
torch.nn.intrinsic.qat.modules.conv_fused.ConvReLU2d,torch.nn.qat.Conv2d,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,283,class ConvReLU2d(nnqat.Conv2d):
torch.nn.intrinsic.qat.modules.conv_fused.ConvReLU2d,torch.nn.intrinsic.ConvReLU2d,class_attribute_alias,class_attribute,configuration,class_alias_or_default,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,296,_FLOAT_MODULE = torch.nn.intrinsic.ConvReLU2d
torch.nn.intrinsic.qat.modules.conv_fused._ConvBnNd,torch.nn.modules.conv._ConvNd,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,11,class _ConvBnNd(nn.modules.conv._ConvNd):
torch.nn.intrinsic.qat.modules.conv_fused._ConvBnNd,torch.nn.BatchNorm2d,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,36,"self.bn = nn.BatchNorm2d(out_channels, eps, momentum, True, True)"
torch.nn.intrinsic.qat.modules.conv_fused._ConvBnNd,torch.nn.parameter.Parameter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,39,self.bias = Parameter(torch.Tensor(out_channels))
torch.nn.intrinsic.qat.modules.conv_fused._ConvBnNd,torch.Tensor,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/conv_fused.py,39,self.bias = Parameter(torch.Tensor(out_channels))
torch.nn.intrinsic.qat.modules.linear_relu.LinearReLU,torch.nn.qat.Linear,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/linear_relu.py,5,class LinearReLU(nnqat.Linear):
torch.nn.intrinsic.qat.modules.linear_relu.LinearReLU,torch.nn.intrinsic.LinearReLU,class_attribute_alias,class_attribute,configuration,class_alias_or_default,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/qat/modules/linear_relu.py,27,_FLOAT_MODULE = torch.nn.intrinsic.LinearReLU
torch.nn.intrinsic.quantized.modules.bn_relu.BNReLU2d,torch.nn.quantized.BatchNorm2d,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/bn_relu.py,8,class BNReLU2d(nnq.BatchNorm2d):
torch.nn.intrinsic.quantized.modules.bn_relu.BNReLU2d,torch.nn.intrinsic.BNReLU2d,class_attribute_alias,class_attribute,configuration,class_alias_or_default,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/bn_relu.py,18,_FLOAT_MODULE = torch.nn.intrinsic.BNReLU2d
torch.nn.intrinsic.quantized.modules.bn_relu.BNReLU2d,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/bn_relu.py,27,"raise ValueError(""Input shape must be `(N, C, H, W)`!"")"
torch.nn.intrinsic.quantized.modules.bn_relu.BNReLU3d,torch.nn.quantized.BatchNorm3d,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/bn_relu.py,41,class BNReLU3d(nnq.BatchNorm3d):
torch.nn.intrinsic.quantized.modules.bn_relu.BNReLU3d,torch.nn.intrinsic.BNReLU3d,class_attribute_alias,class_attribute,configuration,class_alias_or_default,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/bn_relu.py,51,_FLOAT_MODULE = torch.nn.intrinsic.BNReLU3d
torch.nn.intrinsic.quantized.modules.bn_relu.BNReLU3d,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/bn_relu.py,60,"raise ValueError(""Input shape must be `(N, C, D, H, W)`!"")"
torch.nn.intrinsic.quantized.modules.conv_relu.ConvReLU1d,torch.nn.quantized.Conv1d,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/conv_relu.py,9,class ConvReLU1d(nnq.Conv1d):
torch.nn.intrinsic.quantized.modules.conv_relu.ConvReLU1d,torch.nn.intrinsic.ConvReLU1d,class_attribute_alias,class_attribute,configuration,class_alias_or_default,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/conv_relu.py,19,_FLOAT_MODULE = torch.nn.intrinsic.ConvReLU1d
torch.nn.intrinsic.quantized.modules.conv_relu.ConvReLU1d,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/conv_relu.py,33,"raise ValueError(""Input shape must be `(N, C, L)`!"")"
torch.nn.intrinsic.quantized.modules.conv_relu.ConvReLU2d,torch.nn.quantized.Conv2d,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/conv_relu.py,44,class ConvReLU2d(nnq.Conv2d):
torch.nn.intrinsic.quantized.modules.conv_relu.ConvReLU2d,torch.nn.intrinsic.ConvReLU2d,class_attribute_alias,class_attribute,configuration,class_alias_or_default,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/conv_relu.py,54,_FLOAT_MODULE = torch.nn.intrinsic.ConvReLU2d
torch.nn.intrinsic.quantized.modules.conv_relu.ConvReLU2d,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/conv_relu.py,68,"raise ValueError(""Input shape must be `(N, C, H, W)`!"")"
torch.nn.intrinsic.quantized.modules.conv_relu.ConvReLU3d,torch.nn.quantized.Conv3d,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/conv_relu.py,84,class ConvReLU3d(nnq.Conv3d):
torch.nn.intrinsic.quantized.modules.conv_relu.ConvReLU3d,torch.nn.intrinsic.ConvReLU3d,class_attribute_alias,class_attribute,configuration,class_alias_or_default,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/conv_relu.py,93,_FLOAT_MODULE = torch.nn.intrinsic.ConvReLU3d
torch.nn.intrinsic.quantized.modules.conv_relu.ConvReLU3d,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/conv_relu.py,107,"raise ValueError(""Input shape must be `(N, C, D, H, W)`!"")"
torch.nn.intrinsic.quantized.modules.linear_relu.LinearReLU,torch.nn.quantized.Linear,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/linear_relu.py,5,class LinearReLU(nnq.Linear):
torch.nn.intrinsic.quantized.modules.linear_relu.LinearReLU,torch.nn.intrinsic.LinearReLU,class_attribute_alias,class_attribute,configuration,class_alias_or_default,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/intrinsic/quantized/modules/linear_relu.py,22,_FLOAT_MODULE = torch.nn.intrinsic.LinearReLU
torch.nn.modules._functions.CrossMapLRN2d,torch.autograd.function.Function,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/_functions.py,107,class CrossMapLRN2d(Function):
torch.nn.modules._functions.SyncBatchNorm,torch.autograd.function.Function,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/_functions.py,6,class SyncBatchNorm(Function):
torch.nn.modules._functions.SyncBatchNorm,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/_functions.py,34,"raise ValueError('Expected more than 1 value per channel when training, got input size {}'.format(size))"
torch.nn.modules.activation.CELU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,484,class CELU(Module):
torch.nn.modules.activation.CELU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,521,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.ELU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,441,class ELU(Module):
torch.nn.modules.activation.ELU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,476,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.GELU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,606,class GELU(Module):
torch.nn.modules.activation.GELU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,626,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.GLU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,573,class GLU(Module):
torch.nn.modules.activation.GLU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,599,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.Hardshrink,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,630,class Hardshrink(Module):
torch.nn.modules.activation.Hardshrink,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,664,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.Hardsigmoid,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,302,class Hardsigmoid(Module):
torch.nn.modules.activation.Hardsigmoid,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,334,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.Hardswish,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,400,class Hardswish(Module):
torch.nn.modules.activation.Hardswish,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,437,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.Hardtanh,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,173,class Hardtanh(Module):
torch.nn.modules.activation.Hardtanh,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,236,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.LeakyReLU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,671,class LeakyReLU(Module):
torch.nn.modules.activation.LeakyReLU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,713,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.LogSigmoid,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,721,class LogSigmoid(Module):
torch.nn.modules.activation.LogSigmoid,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,741,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.LogSoftmax,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,1231,class LogSoftmax(Module):
torch.nn.modules.activation.LogSoftmax,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,1268,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.MultiheadAttention,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,831,class MultiheadAttention(Module):
torch.nn.modules.activation.MultiheadAttention,torch.Tensor,attribute_annotation,attribute_annotation,composition,attribute_type_composition,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,859,bias_k: Optional[torch.Tensor]
torch.nn.modules.activation.MultiheadAttention,torch.Tensor,attribute_annotation,attribute_annotation,composition,attribute_type_composition,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,860,bias_v: Optional[torch.Tensor]
torch.nn.modules.activation.MultiheadAttention,torch.nn.parameter.Parameter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,875,"self.q_proj_weight = Parameter(torch.Tensor(embed_dim, embed_dim))"
torch.nn.modules.activation.MultiheadAttention,torch.Tensor,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,875,"self.q_proj_weight = Parameter(torch.Tensor(embed_dim, embed_dim))"
torch.nn.modules.activation.MultiheadAttention,torch.nn.parameter.Parameter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,876,"self.k_proj_weight = Parameter(torch.Tensor(embed_dim, self.kdim))"
torch.nn.modules.activation.MultiheadAttention,torch.Tensor,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,876,"self.k_proj_weight = Parameter(torch.Tensor(embed_dim, self.kdim))"
torch.nn.modules.activation.MultiheadAttention,torch.nn.parameter.Parameter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,877,"self.v_proj_weight = Parameter(torch.Tensor(embed_dim, self.vdim))"
torch.nn.modules.activation.MultiheadAttention,torch.Tensor,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,877,"self.v_proj_weight = Parameter(torch.Tensor(embed_dim, self.vdim))"
torch.nn.modules.activation.MultiheadAttention,torch.nn.parameter.Parameter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,880,"self.in_proj_weight = Parameter(torch.empty(3 * embed_dim, embed_dim))"
torch.nn.modules.activation.MultiheadAttention,torch.nn.parameter.Parameter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,886,self.in_proj_bias = Parameter(torch.empty(3 * embed_dim))
torch.nn.modules.activation.MultiheadAttention,torch.nn.parameter.Parameter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,892,"self.bias_k = Parameter(torch.empty(1, 1, embed_dim))"
torch.nn.modules.activation.MultiheadAttention,torch.nn.parameter.Parameter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,893,"self.bias_v = Parameter(torch.empty(1, 1, embed_dim))"
torch.nn.modules.activation.PReLU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,988,class PReLU(Module):
torch.nn.modules.activation.PReLU,torch.nn.parameter.Parameter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,1043,self.weight = Parameter(torch.Tensor(num_parameters).fill_(init))
torch.nn.modules.activation.PReLU,torch.Tensor,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,1043,self.weight = Parameter(torch.Tensor(num_parameters).fill_(init))
torch.nn.modules.activation.PReLU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,1045,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.RReLU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,109,class RReLU(Module):
torch.nn.modules.activation.RReLU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,165,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.ReLU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,66,class ReLU(Module):
torch.nn.modules.activation.ReLU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,101,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.ReLU6,torch.nn.modules.activation.Hardtanh,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,246,class ReLU6(Hardtanh):
torch.nn.modules.activation.SELU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,529,class SELU(Module):
torch.nn.modules.activation.SELU,torch.Tensor,type_annotation,type_annotation,type_dependency,method_or_signature_type,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,565,"def forward(self, input: Tensor) -> Tensor:"
torch.nn.modules.activation.SiLU,torch.nn.modules.module.Module,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/pytorch/pytorch-1.7.1/lib/python3.6/site-packages/torch/nn/modules/activation.py,361,class SiLU(Module):
