source,target,edge_type,base_edge_type,dependency_layer,semantic_role,file,line,evidence
keras.callbacks.BackupAndRestore,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1714,class BackupAndRestore(Callback):
keras.callbacks.BackupAndRestore,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1809,raise ValueError(
keras.callbacks.BackupAndRestore,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1814,raise ValueError(
keras.callbacks.BackupAndRestore,NotImplementedError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1833,raise NotImplementedError(
keras.callbacks.BackupAndRestore,keras.distribute.worker_training_state.WorkerTrainingState,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1839,self.model._training_state = worker_training_state.WorkerTrainingState(
keras.callbacks.BackupAndRestoreExperimental,keras.callbacks.BackupAndRestore,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1879,class BackupAndRestoreExperimental(BackupAndRestore):
keras.callbacks.BaseLogger,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,925,class BaseLogger(Callback):
keras.callbacks.CSVLogger,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,3026,class CSVLogger(Callback):
keras.callbacks.CSVLogger,tensorflow.compat.v2.io.gfile.GFile,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,3058,"with tf.io.gfile.GFile(self.filename, ""r"") as f:"
keras.callbacks.CSVLogger,tensorflow.compat.v2.io.gfile.GFile,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,3063,"self.csv_file = tf.io.gfile.GFile(self.filename, mode)"
keras.callbacks.CSVLogger,csv.DictWriter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,3096,self.writer = csv.DictWriter(
keras.callbacks.CSVLogger,collections.OrderedDict,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,3102,"row_dict = collections.OrderedDict({""epoch"": epoch})"
keras.callbacks.CallbackList,keras.callbacks.History,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,277,self._history = History()
keras.callbacks.CallbackList,keras.callbacks.ProgbarLogger,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,281,"self._progbar = ProgbarLogger(count_mode=""steps"")"
keras.callbacks.CallbackList,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,319,raise ValueError(
keras.callbacks.CallbackList,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,602,raise ValueError(
keras.callbacks.EarlyStopping,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1897,class EarlyStopping(Callback):
keras.callbacks.History,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1173,class History(Callback):
keras.callbacks.LambdaCallback,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,3113,class LambdaCallback(Callback):
keras.callbacks.LearningRateScheduler,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2136,class LearningRateScheduler(Callback):
keras.callbacks.LearningRateScheduler,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2180,"raise ValueError('Optimizer must have a ""lr"" attribute.')"
keras.callbacks.LearningRateScheduler,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2187,raise ValueError(
keras.callbacks.LearningRateScheduler,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2192,raise ValueError(
keras.callbacks.ModelCheckpoint,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1213,class ModelCheckpoint(Callback):
keras.callbacks.ModelCheckpoint,tensorflow.compat.v2.train.CheckpointOptions,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1349,self._options = options or tf.train.CheckpointOptions()
keras.callbacks.ModelCheckpoint,TypeError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1351,raise TypeError(
keras.callbacks.ModelCheckpoint,tensorflow.compat.v2.saved_model.SaveOptions,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1360,self._options = options or tf.saved_model.SaveOptions()
keras.callbacks.ModelCheckpoint,TypeError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1362,raise TypeError(
keras.callbacks.ModelCheckpoint,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1418,raise ValueError(
keras.callbacks.ModelCheckpoint,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1443,raise ValueError(
keras.callbacks.ModelCheckpoint,IOError,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1556,raise IOError(
keras.callbacks.ModelCheckpoint,IOError,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1565,raise IOError(
keras.callbacks.ModelCheckpoint,KeyError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1588,raise KeyError(
keras.callbacks.ProgbarLogger,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,995,class ProgbarLogger(Callback):
keras.callbacks.ProgbarLogger,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1020,raise ValueError(
keras.callbacks.ProgbarLogger,keras.utils.generic_utils.Progbar,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,1122,self.progbar = Progbar(
keras.callbacks.ReduceLROnPlateau,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2886,class ReduceLROnPlateau(Callback):
keras.callbacks.ReduceLROnPlateau,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2938,raise ValueError(
keras.callbacks.RemoteMonitor,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2065,class RemoteMonitor(Callback):
keras.callbacks.RemoteMonitor,ImportError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2105,"raise ImportError(""RemoteMonitor requires the `requests` library."")"
keras.callbacks.TensorBoard,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2257,"class TensorBoard(Callback, version_utils.TensorBoardVersionSelector):"
keras.callbacks.TensorBoard,keras.utils.version_utils.TensorBoardVersionSelector,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2257,"class TensorBoard(Callback, version_utils.TensorBoardVersionSelector):"
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2459,raise ValueError(
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2564,raise ValueError(
keras.callbacks.TensorBoard,tensorflow.compat.v2.io.gfile.GFile,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2572,"with tf.io.gfile.GFile(path, ""w"") as f:"
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2644,raise ValueError(profile_batch_error_message)
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,2647,raise ValueError(profile_batch_error_message)
keras.callbacks.TerminateOnNaN,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks.py,975,class TerminateOnNaN(Callback):
keras.callbacks_v1.TensorBoard,keras.callbacks.TensorBoard,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks_v1.py,33,class TensorBoard(callbacks.TensorBoard):
keras.callbacks_v1.TensorBoard,UserWarning,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks_v1.py,128,UserWarning(
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.summary.FileWriter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks_v1.py,171,self.writer = tf.compat.v1.summary.FileWriter(
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.summary.FileWriter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks_v1.py,175,self.writer = tf.compat.v1.summary.FileWriter(self.log_dir)
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.Variable,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks_v1.py,294,embedding = tf.Variable(
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.train.Saver,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks_v1.py,303,self.saver = tf.compat.v1.train.Saver(
keras.callbacks_v1.TensorBoard,ImportError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks_v1.py,321,raise ImportError(
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.Summary,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks_v1.py,369,summary = tf.compat.v1.Summary()
keras.callbacks_v1.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/callbacks_v1.py,458,raise ValueError(
keras.constraints.MaxNorm,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/constraints.py,84,class MaxNorm(Constraint):
keras.constraints.MinMaxNorm,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/constraints.py,174,class MinMaxNorm(Constraint):
keras.constraints.NonNeg,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/constraints.py,126,class NonNeg(Constraint):
keras.constraints.RadialConstraint,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/constraints.py,236,class RadialConstraint(Constraint):
keras.constraints.RadialConstraint,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/constraints.py,270,raise ValueError(
keras.constraints.RadialConstraint,tensorflow.compat.v2.TensorShape,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/constraints.py,318,"shape_invariants=[index.get_shape(), tf.TensorShape([None, None])],"
keras.constraints.UnitNorm,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/constraints.py,137,class UnitNorm(Constraint):
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,tensorflow.compat.v2.test.TestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,35,"class DatasetCreatorModelFitTestBase(tf.test.TestCase, parameterized.TestCase):"
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,absl.testing.parameterized.TestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,35,"class DatasetCreatorModelFitTestBase(tf.test.TestCase, parameterized.TestCase):"
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.layers.preprocessing.string_lookup.StringLookup,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,48,lookup_layer = string_lookup.StringLookup(
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.engine.sequential.Sequential,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,112,model = sequential.Sequential([core_layers.Dense(10)])
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.layers.core.dense.Dense,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,112,model = sequential.Sequential([core_layers.Dense(10)])
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.layers.normalization.batch_normalization_v1.BatchNormalization,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,114,norm = keras.layers.BatchNormalization(
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.layers.core.dense.Dense,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,118,"model.add(core_layers.Dense(1, activation=""sigmoid""))"
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.metrics.metrics.Accuracy,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,119,self._accuracy_metric = keras.metrics.Accuracy()
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.optimizers.optimizer_v2.gradient_descent.SGD,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,122,"gradient_descent.SGD(),"
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,ResultAssertingCallback,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,129,"return model, [ResultAssertingCallback()]"
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.utils.dataset_creator.DatasetCreator,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,163,x = dataset_creator.DatasetCreator(
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.utils.dataset_creator.DatasetCreator,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,171,validation_data = dataset_creator.DatasetCreator(
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.utils.dataset_creator.DatasetCreator,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,228,x = dataset_creator.DatasetCreator(dataset_fn)
keras.distribute.distribute_coordinator_utils._WorkerContext,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_coordinator_utils.py,130,raise ValueError(
keras.distribute.distribute_coordinator_utils._WorkerContext,tensorflow.compat.v2.compat.v1.train.ChiefSessionCreator,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_coordinator_utils.py,243,return tf.compat.v1.train.ChiefSessionCreator(
keras.distribute.distribute_coordinator_utils._WorkerContext,tensorflow.compat.v2.compat.v1.train.WorkerSessionCreator,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_coordinator_utils.py,254,return tf.compat.v1.train.WorkerSessionCreator(
keras.distribute.distribute_strategy_test.BatchCountingCB,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,340,class BatchCountingCB(keras.callbacks.Callback):
keras.distribute.distribute_strategy_test.DeterministicModel,keras.engine.training.Model,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,2911,class DeterministicModel(keras.Model):
keras.distribute.distribute_strategy_test.DeterministicModel,tensorflow.compat.v2.Variable,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,2924,self.x = tf.Variable(tf.ones(shape=()))
keras.distribute.distribute_strategy_test.DeterministicModel,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,2929,"raise ValueError(""Model must execute call w/ the original strategy"")"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.compat.v2.test.TestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,983,"tf.test.TestCase, parameterized.TestCase"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,absl.testing.parameterized.TestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,983,"tf.test.TestCase, parameterized.TestCase"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,995,"metrics = [""mae"", keras.metrics.CategoricalAccuracy()]"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1030,"metrics=[""mae"", keras.metrics.CategoricalAccuracy()],"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1040,"metrics=[""mae"", keras.metrics.CategoricalAccuracy()],"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1098,"metrics = [""mae"", keras.metrics.CategoricalAccuracy()]"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.layers.Input,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.10.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1141,"input_img = keras.layers.Input([64, 64, 3], name=""img"")"
