graph_name,num_nodes,num_edges,avg_degree,max_degree,zero_degree_count,avg_clustering_coefficient,transitivity,scc_count,max_scc_size,max_core,pagerank_mean,pagerank_max,betti_0,betti_1,persistent_entropy
full_graphml,1592,4794,6.022613065326633,1056,91,0.13311700316902592,0.021545101424255503,1570,20,5,0.0006281407035175937,0.08905625725273121,125,1445,7.069481902075293
full_csv,1592,4794,5.9962311557788945,1056,91,0.13311700316902592,0.021545101424255503,1570,20,5,0.0006281407035176005,0.08905625725273131,125,1445,7.006815611463614
layer_inheritance,1592,881,1.10678391959799,60,650,0.0,0.0,1592,1,3,0.0006281407035175818,0.037017032948391565,764,53,6.51751579019126
layer_composition,1592,257,0.3228643216080402,34,1327,0.0,0.0,1592,1,2,0.0006281407035175688,0.014171736044219736,1375,8,5.182998996955193
layer_registration,1592,0,0.0,0,1592,0.0,0.0,1592,1,0,0.0006281407035175769,0.0006281407035175799,1592,0,0.0
layer_type_dependency,1592,0,0.0,0,1592,0.0,0.0,1592,1,0,0.0006281407035175769,0.0006281407035175799,1592,0,0.0
layer_control_flow_or_error,1592,1691,2.1243718592964824,1052,1104,0.0,0.0,1592,1,3,0.0006281407035175912,0.12477871787662577,1107,163,5.949139413720521
layer_temporary_object,1592,1267,1.5917085427135678,270,1047,0.02102093010998215,0.00866859302067126,1592,1,3,0.0006281407035176003,0.05271244641214183,1076,199,6.022828236375357
layer_external_dependency,1592,533,0.6695979899497487,78,1230,0.0,0.0,1592,1,3,0.0006281407035175861,0.004455779304551296,1287,36,5.513432598524065
