graph_name,num_nodes,num_edges,avg_degree,max_degree,zero_degree_count,avg_clustering_coefficient,transitivity,scc_count,max_scc_size,max_core,pagerank_mean,pagerank_max,betti_0,betti_1,persistent_entropy
full_graphml,1412,3890,5.509915014164306,914,80,0.09105147079156825,0.01727172717271727,1389,21,5,0.0007082152974504218,0.07662846803718262,113,1080,6.94746036857174
full_csv,1412,3890,5.477337110481586,914,80,0.09105147079156824,0.01727172717271727,1389,21,5,0.000708215297450412,0.07662846803718261,113,1080,6.900646210796064
layer_inheritance,1412,800,1.13314447592068,51,549,0.0,0.0,1412,1,3,0.0007082152974504247,0.03680279095572555,660,48,6.419443486583777
layer_composition,1412,224,0.31728045325779036,35,1183,0.0,0.0,1412,1,2,0.0007082152974504373,0.016571317497172063,1225,8,5.030101395989699
layer_registration,1412,0,0.0,0,1412,0.0,0.0,1412,1,0,0.0007082152974504582,0.0007082152974504399,1412,0,0.0
layer_type_dependency,1412,0,0.0,0,1412,0.0,0.0,1412,1,0,0.0007082152974504582,0.0007082152974504399,1412,0,0.0
layer_control_flow_or_error,1412,1456,2.0623229461756374,910,980,0.0,0.0,1412,1,3,0.0007082152974504025,0.12326032869060481,983,143,5.827950072767041
layer_temporary_object,1412,819,1.160056657223796,185,988,0.013589408702723151,0.013916500994035786,1412,1,3,0.0007082152974504187,0.03712827396729534,1026,69,5.7538264051685974
layer_external_dependency,1412,458,0.6487252124645893,78,1100,0.0,0.0,1412,1,3,0.0007082152974504362,0.0044785345491685615,1153,25,5.352152087465334
